0.581,6.928,12.524,6.593,0.251,1.860,1.252,11.012,0.669,2.381,2.051,4.132,7.987,31.633,2.747
0.239,1.867,3.068,4.762,0.139,0.601,0.322,8.043,0.313,1.422,1.878,3.446,5.808,20.784,3.985
0.183,1.407,2.018,5.365,0.132,0.418,0.159,8.266,0.220,1.363,2.218,3.811,5.496,17.876,5.477
0.190,1.328,1.465,6.343,0.129,0.369,0.117,9.007,0.165,1.395,2.587,4.567,5.396,16.954,6.758
0.183,1.285,1.240,7.264,0.126,0.328,0.091,9.339,0.141,1.399,2.796,4.957,5.397,17.298,7.921
0.211,1.334,1.061,7.951,0.125,0.308,0.078,9.627,0.118,1.395,3.024,5.475,5.280,17.433,8.477
0.237,1.345,0.919,8.297,0.122,0.300,0.074,9.936,0.110,1.458,3.145,6.124,4.984,17.518,8.634
0.278,1.394,0.780,8.957,0.125,0.277,0.062,9.957,0.110,1.491,3.119,6.447,4.769,17.580,9.255
0.327,1.440,0.677,9.377,0.131,0.269,0.055,10.116,0.111,1.488,2.905,6.844,4.521,17.359,9.175
0.372,1.447,0.593,9.484,0.128,0.233,0.042,10.080,0.104,1.463,2.787,7.354,4.404,17.310,9.073
0.408,1.470,0.538,9.852,0.105,0.193,0.035,10.118,0.111,1.517,2.735,7.587,4.391,17.189,9.040
0.439,1.417,0.463,9.883,0.099,0.190,0.037,9.974,0.107,1.546,2.825,7.921,4.077,17.078,9.014
0.517,1.450,0.393,10.338,0.112,0.197,0.036,9.768,0.110,1.555,2.825,7.759,3.995,17.029,8.781
0.572,1.399,0.335,10.230,0.122,0.211,0.037,9.866,0.115,1.581,2.643,8.214,3.925,16.823,9.440
0.669,1.397,0.281,10.374,0.135,0.223,0.039,9.418,0.103,1.559,2.813,8.403,3.915,16.664,9.417
0.705,1.436,0.273,10.737,0.133,0.234,0.044,9.395,0.107,1.668,2.947,8.799,3.832,16.330,9.422
0.760,1.414,0.246,10.699,0.133,0.246,0.047,9.758,0.110,1.663,2.791,8.991,3.811,15.889,9.755
0.828,1.434,0.234,10.627,0.159,0.259,0.045,9.456,0.097,1.607,2.790,9.560,3.576,15.712,9.974
0.854,1.355,0.203,10.612,0.145,0.258,0.049,9.252,0.104,1.672,2.909,9.246,3.347,15.301,10.143
0.873,1.304,0.180,10.828,0.152,0.239,0.042,9.011,0.087,1.572,3.159,9.028,3.228,15.152,10.642
0.909,1.260,0.159,10.968,0.158,0.223,0.036,8.681,0.095,1.646,3.176,9.015,3.184,15.204,11.286
0.931,1.226,0.150,10.776,0.161,0.233,0.040,8.500,0.080,1.605,3.438,9.365,3.120,15.070,11.771
0.955,1.241,0.148,10.901,0.172,0.205,0.029,8.363,0.076,1.567,3.542,9.162,3.147,15.005,12.188
0.987,1.186,0.133,10.691,0.179,0.187,0.024,8.143,0.069,1.578,3.753,9.668,2.980,15.167,12.709
1.045,1.151,0.118,10.762,0.198,0.187,0.022,8.177,0.066,1.528,3.699,9.561,2.864,14.887,13.411
1.068,1.091,0.104,10.714,0.191,0.172,0.020,7.900,0.073,1.641,3.555,10.314,2.823,14.736,13.770
