1.181,1.396,1.396,1.396,1.396,1.396
1.553,1.648,1.695,1.668,1.667,1.437
1.759,1.819,1.926,1.937,1.878,1.639
2.004,1.992,2.059,2.144,2.047,1.812
2.178,2.137,2.175,2.335,2.131,1.877
2.257,2.260,2.324,2.401,2.219,1.990
2.428,2.378,2.435,2.568,2.321,2.107
2.398,2.456,2.483,2.660,2.428,2.192
2.569,2.587,2.617,2.768,2.519,2.252
2.613,2.690,2.630,2.857,2.602,2.302
2.624,2.727,2.665,2.972,2.706,2.280
2.619,2.690,2.694,2.980,2.703,2.347
2.623,2.753,2.758,2.965,2.753,2.370
2.618,2.760,2.753,3.072,2.758,2.390
2.695,2.847,2.959,3.048,2.804,2.384
2.729,2.816,2.983,3.082,2.883,2.380
2.734,2.835,3.094,3.088,2.935,2.359
2.683,2.839,3.097,3.189,3.026,2.354
2.688,2.822,3.168,3.234,3.007,2.402
2.700,2.914,3.309,3.276,3.007,2.423
2.763,2.926,3.291,3.293,3.068,2.455
2.758,2.920,3.330,3.451,3.172,2.526
2.779,2.965,3.429,3.492,3.194,2.531
2.815,2.974,3.526,3.618,3.173,2.506
2.866,2.953,3.613,3.593,3.251,2.512
2.877,3.009,3.712,3.538,3.147,2.541
2.993,3.091,3.838,3.533,3.206,2.532
2.950,3.115,3.965,3.598,3.158,2.635
2.958,3.118,3.855,3.746,3.175,2.667
2.956,3.171,3.838,3.716,3.170,2.698
2.930,3.166,3.879,3.791,3.247,2.655
2.888,3.193,3.841,3.784,3.227,2.675
2.945,3.276,3.864,3.771,3.244,2.647
2.915,3.347,3.912,3.858,3.277,2.703
2.895,3.341,3.900,3.846,3.286,2.738
2.948,3.360,3.817,3.796,3.267,2.786
3.004,3.386,3.840,3.795,3.291,2.711
3.101,3.492,3.848,3.731,3.379,2.767
3.067,3.535,3.870,3.735,3.366,2.716
3.100,3.510,3.930,3.759,3.368,2.704
2.972,3.571,4.050,3.655,3.368,2.731
3.047,3.594,4.023,3.618,3.389,2.733
3.074,3.579,4.052,3.629,3.491,2.744
3.158,3.580,4.036,3.663,3.478,2.756
3.131,3.648,4.031,3.702,3.431,2.758
3.229,3.618,3.982,3.597,3.444,2.834
3.236,3.605,4.084,3.579,3.491,2.864
3.179,3.645,4.022,3.570,3.569,2.894
3.139,3.668,3.980,3.634,3.568,2.934
3.184,3.655,4.035,3.673,3.624,3.002
3.138,3.712,3.948,3.727,3.658,3.017
3.124,3.706,3.865,3.756,3.790,3.017
3.148,3.689,3.853,3.679,3.660,3.090
3.165,3.689,3.849,3.698,3.647,3.098
3.270,3.700,3.843,3.661,3.657,3.080
3.252,3.749,3.786,3.738,3.695,3.072
3.281,3.772,3.878,3.829,3.660,3.053
3.265,3.781,3.852,3.926,3.666,3.112
3.337,3.840,3.750,3.960,3.651,3.148
3.412,3.860,3.719,3.922,3.666,3.172
3.464,3.818,3.704,3.978,3.707,3.165
3.486,3.766,3.702,3.916,3.683,3.208
3.582,3.806,3.698,3.988,3.672,3.125
