1.181,1.284,1.181,1.181,1.181,1.284,1.181,1.181,1.181,1.284,1.181,1.181,1.181,1.181,1.181
1.795,1.320,0.608,1.596,1.875,0.821,0.403,0.890,1.747,2.409,1.065,3.120,2.006,0.690,1.463
2.180,1.271,0.467,1.589,1.524,0.519,0.283,0.624,1.915,2.900,0.932,4.711,2.314,0.505,1.179
2.180,1.327,0.440,1.837,1.598,0.337,0.170,0.418,2.351,3.367,0.793,6.078,2.989,0.474,1.101
2.058,1.245,0.363,2.077,1.326,0.270,0.134,0.413,2.481,3.183,0.717,5.693,2.853,0.424,0.751
2.071,1.320,0.402,2.094,1.328,0.208,0.092,0.355,2.404,3.664,0.929,6.011,3.182,0.331,0.443
2.223,1.415,0.409,2.205,1.108,0.145,0.046,0.414,2.651,3.328,0.712,5.867,2.881,0.340,0.548
2.367,1.221,0.284,2.222,1.016,0.111,0.036,0.332,2.779,3.542,0.691,6.532,2.704,0.206,0.665
2.369,1.373,0.324,2.453,0.768,0.088,0.025,0.397,2.721,3.284,0.520,7.615,2.867,0.298,0.945
2.415,1.185,0.203,2.866,0.867,0.107,0.048,0.278,3.067,3.636,0.537,8.031,3.261,0.372,0.910
2.187,1.109,0.215,2.616,0.908,0.118,0.057,0.272,3.116,3.664,0.595,7.235,3.533,0.282,0.667
2.157,1.164,0.255,2.464,0.891,0.148,0.087,0.284,3.614,3.847,0.606,6.761,3.575,0.192,0.735
2.252,1.441,0.353,2.613,0.927,0.143,0.087,0.254,3.061,3.401,0.735,5.138,3.742,0.183,0.999
2.668,1.443,0.284,2.743,0.780,0.107,0.088,0.167,3.219,3.258,0.525,6.281,2.864,0.193,1.065
2.781,1.433,0.300,2.459,0.792,0.088,0.046,0.213,2.555,3.512,0.831,5.811,3.183,0.249,0.734
2.746,1.291,0.253,2.399,0.906,0.104,0.038,0.310,2.593,4.021,1.070,5.828,3.014,0.095,0.498
2.438,1.178,0.241,2.365,0.809,0.099,0.042,0.288,2.528,4.014,1.114,5.719,2.561,0.098,0.593
2.521,1.446,0.354,2.340,0.997,0.107,0.036,0.318,2.879,3.956,0.921,5.901,2.984,0.094,0.836
2.320,1.321,0.316,2.381,0.813,0.107,0.053,0.266,3.117,3.786,0.723,6.361,2.812,0.094,1.016
2.389,1.287,0.277,2.501,0.582,0.081,0.039,0.290,2.876,3.415,0.609,6.653,2.989,0.048,1.252
2.645,1.532,0.344,2.579,0.425,0.072,0.067,0.183,2.506,2.909,0.516,6.539,3.515,0.044,0.947
2.239,1.378,0.340,2.493,0.468,0.036,0.015,0.185,2.812,2.863,0.477,6.107,3.562,0.053,1.030
2.371,1.331,0.352,2.124,0.477,0.045,0.018,0.243,3.163,3.025,0.509,5.686,3.311,0.126,0.814
2.842,1.477,0.374,2.055,0.546,0.063,0.024,0.301,3.177,3.327,0.567,6.147,3.314,0.180,0.749
2.787,1.405,0.360,1.970,0.540,0.052,0.021,0.235,2.879,3.762,0.746,6.590,3.757,0.243,0.781
2.878,1.542,0.405,2.042,0.784,0.060,0.017,0.267,3.229,3.649,0.586,7.032,3.327,0.173,0.634
2.784,1.483,0.357,2.215,0.584,0.056,0.019,0.280,2.903,3.461,0.610,6.764,3.358,0.147,0.533
3.026,1.780,0.368,2.844,0.469,0.046,0.018,0.255,2.776,3.136,0.588,6.019,3.529,0.198,0.734
2.830,1.856,0.468,2.605,0.617,0.044,0.016,0.203,2.874,2.919,0.516,5.744,3.102,0.256,0.518
2.705,1.902,0.451,2.965,0.536,0.067,0.038,0.221,2.925,3.189,0.667,5.214,2.951,0.166,0.623
2.514,1.530,0.370,2.517,0.573,0.061,0.040,0.162,3.216,3.015,0.544,5.195,2.639,0.210,0.864
2.490,1.461,0.304,2.817,0.607,0.076,0.065,0.149,3.032,2.989,0.456,6.468,2.794,0.303,0.708
2.579,1.649,0.396,2.663,0.673,0.080,0.047,0.199,2.879,2.876,0.501,5.736,3.217,0.231,0.861
2.426,1.438,0.343,2.481,0.631,0.061,0.031,0.188,3.184,3.481,0.628,6.057,2.933,0.234,0.679
2.567,1.496,0.291,2.995,0.501,0.059,0.031,0.225,2.911,3.052,0.502,6.372,2.692,0.241,0.806
2.620,1.347,0.242,2.864,0.623,0.066,0.029,0.243,3.061,2.818,0.355,7.306,2.901,0.149,0.856
2.417,1.608,0.422,2.538,0.919,0.079,0.030,0.232,3.529,3.549,0.415,8.597,2.949,0.217,0.934
2.390,1.595,0.484,2.200,0.817,0.048,0.015,0.191,3.359,3.846,0.473,9.305,2.660,0.221,0.884
2.666,1.523,0.352,2.474,0.584,0.043,0.024,0.129,2.766,3.555,0.538,8.501,3.209,0.438,0.960
2.602,1.359,0.228,3.120,0.575,0.087,0.058,0.228,2.780,3.461,0.608,7.084,3.707,0.301,0.464
3.123,1.565,0.267,2.934,0.863,0.082,0.033,0.240,2.689,2.810,0.362,8.117,2.910,0.281,0.447
3.006,1.567,0.350,2.333,0.615,0.092,0.043,0.325,3.220,2.901,0.288,9.084,2.538,0.241,0.519
2.773,1.621,0.371,2.556,0.618,0.096,0.058,0.254,3.290,3.227,0.428,7.389,2.841,0.302,0.550
2.284,1.341,0.342,2.305,0.624,0.086,0.055,0.213,2.874,3.265,0.495,7.489,3.121,0.196,0.556
2.579,1.402,0.374,2.039,0.700,0.103,0.046,0.329,2.904,3.893,0.616,8.463,2.959,0.100,0.706
2.651,1.376,0.319,2.237,0.594,0.077,0.032,0.315,2.705,3.436,0.566,7.712,2.974,0.156,0.600
2.514,1.482,0.391,2.233,0.828,0.101,0.055,0.223,2.886,3.595,0.535,8.378,2.810,0.177,0.426
2.456,1.333,0.351,2.064,0.559,0.066,0.044,0.175,3.003,3.265,0.433,8.206,3.036,0.177,0.358
2.499,1.467,0.350,2.460,0.972,0.120,0.050,0.298,2.895,3.527,0.558,7.704,3.175,0.170,0.276
2.299,1.348,0.307,2.575,0.865,0.107,0.058,0.228,2.808,2.931,0.411,7.445,3.220,0.185,0.248
2.064,1.398,0.392,2.412,0.699,0.089,0.049,0.233,2.977,3.144,0.491,6.761,3.403,0.179,0.533
2.500,1.273,0.305,2.125,0.902,0.104,0.049,0.247,3.399,3.402,0.481,7.080,3.507,0.182,0.501
2.393,1.392,0.337,2.399,0.763,0.082,0.030,0.292,3.080,4.006,0.710,7.339,3.556,0.244,0.839
2.772,1.552,0.344,2.529,0.467,0.077,0.044,0.293,3.149,3.610,0.606,6.826,2.984,0.289,0.840
2.514,1.289,0.274,2.413,0.549,0.077,0.046,0.237,2.815,3.497,0.666,6.524,2.751,0.231,0.638
2.566,1.271,0.269,2.337,0.541,0.096,0.057,0.298,2.828,3.059,0.631,5.246,3.105,0.260,0.436
2.435,1.265,0.331,1.986,0.777,0.097,0.055,0.221,3.170,3.372,0.615,5.833,2.853,0.234,0.528
2.473,1.331,0.310,2.315,0.929,0.103,0.059,0.191,3.009,3.541,0.716,5.822,3.188,0.197,0.470
