0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
-0.236,-0.236,0.113,-0.051,-0.315,-0.200,-0.321,0.514,-0.007,-0.208
-0.147,-0.102,0.083,0.089,-0.365,-0.245,-0.338,0.641,0.036,-0.136
-0.228,-0.034,0.199,0.162,-0.246,0.032,-0.044,0.720,0.210,0.077
-0.014,-0.018,0.183,0.226,-0.217,0.040,-0.151,0.770,0.175,0.068
-0.299,-0.303,0.009,-0.142,-0.459,-0.243,-0.439,0.515,-0.130,-0.219
-0.361,-0.177,-0.059,-0.088,-0.490,-0.206,-0.446,0.495,-0.127,-0.143
-0.432,-0.464,-0.093,-0.214,-0.681,-0.405,-0.668,0.352,-0.270,-0.265
-0.394,-0.528,-0.105,-0.287,-0.608,-0.386,-0.589,0.345,-0.264,-0.449
-0.375,-0.321,-0.137,-0.158,-0.554,-0.228,-0.506,0.412,-0.172,-0.280
-0.370,-0.276,-0.084,-0.111,-0.550,-0.346,-0.518,0.440,-0.226,-0.401
-0.284,-0.305,-0.074,-0.117,-0.463,-0.301,-0.535,0.409,-0.168,-0.236
-0.352,-0.354,-0.156,-0.218,-0.601,-0.423,-0.474,0.393,-0.213,-0.347
-0.325,-0.399,-0.011,-0.074,-0.594,-0.321,-0.359,0.467,-0.181,-0.212
-0.024,-0.081,0.256,0.223,-0.205,-0.026,-0.218,0.746,0.146,-0.008
-0.235,-0.264,0.150,0.000,-0.440,-0.189,-0.328,0.612,-0.047,-0.197
-0.237,-0.166,0.028,-0.004,-0.408,-0.115,-0.436,0.612,-0.075,-0.227
-0.272,-0.276,0.169,0.095,-0.383,-0.188,-0.270,0.662,-0.069,-0.110
-0.215,-0.306,0.080,0.001,-0.391,-0.193,-0.388,0.619,-0.103,-0.134
-0.104,-0.097,0.248,0.103,-0.259,-0.063,-0.220,0.774,0.076,0.033
-0.326,-0.300,-0.135,-0.198,-0.437,-0.426,-0.495,0.492,-0.198,-0.287
-0.714,-0.671,-0.405,-0.391,-0.816,-0.629,-0.796,0.213,-0.454,-0.611
-0.773,-0.680,-0.397,-0.581,-0.906,-0.535,-0.899,0.134,-0.492,-0.636
-0.665,-0.598,-0.378,-0.482,-0.893,-0.617,-0.838,0.128,-0.507,-0.636
-0.525,-0.614,-0.293,-0.387,-0.734,-0.602,-0.726,0.250,-0.419,-0.491
-0.222,-0.352,0.107,-0.104,-0.478,-0.180,-0.378,0.521,-0.104,-0.164
-0.338,-0.356,-0.053,-0.270,-0.532,-0.345,-0.566,0.452,-0.209,-0.339
-0.457,-0.332,-0.092,-0.130,-0.475,-0.305,-0.486,0.445,-0.242,-0.268
-0.328,-0.292,0.022,-0.056,-0.369,-0.245,-0.431,0.486,-0.132,-0.128
-0.399,-0.292,-0.024,-0.198,-0.563,-0.313,-0.512,0.419,-0.150,-0.228
-0.420,-0.407,-0.084,-0.194,-0.580,-0.390,-0.482,0.382,-0.234,-0.325
-0.398,-0.394,-0.063,-0.097,-0.652,-0.374,-0.503,0.483,-0.223,-0.357
-0.074,-0.006,0.282,0.238,-0.297,0.049,-0.051,0.839,0.149,0.066
-0.355,-0.243,0.050,-0.070,-0.462,-0.297,-0.386,0.494,-0.145,-0.342
