0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083
0.435,0.322,0.322,0.026,0.214,0.191,-0.294,0.383,0.016,0.133,-0.006,0.208
0.327,0.289,0.188,0.162,0.005,0.273,-0.113,0.437,0.008,0.258,-0.044,0.196
0.553,0.509,0.482,0.550,0.380,0.593,0.067,0.709,0.290,0.397,0.339,0.513
0.514,0.644,0.513,0.564,0.325,0.543,0.206,0.906,0.361,0.467,0.254,0.562
0.671,0.632,0.642,0.583,0.420,0.571,0.143,0.820,0.280,0.506,0.349,0.591
0.479,0.535,0.522,0.461,0.254,0.326,0.026,0.775,0.397,0.456,0.074,0.608
0.780,0.688,0.675,0.641,0.366,0.548,0.168,0.875,0.465,0.564,0.227,0.651
0.656,0.534,0.747,0.619,0.544,0.754,0.155,0.874,0.572,0.492,0.174,0.613
0.453,0.572,0.501,0.453,0.330,0.441,-0.062,0.695,0.359,0.335,0.057,0.552
0.682,0.638,0.657,0.564,0.512,0.446,0.134,0.720,0.362,0.436,0.215,0.700
0.371,0.370,0.415,0.358,0.210,0.339,-0.167,0.647,0.307,0.229,-0.159,0.517
0.508,0.451,0.374,0.435,0.207,0.329,-0.083,0.679,0.245,0.274,0.058,0.542
0.506,0.314,0.498,0.398,0.334,0.457,-0.006,0.632,0.211,0.232,0.133,0.369
0.445,0.392,0.375,0.302,0.183,0.377,-0.205,0.558,0.115,0.123,0.066,0.333
0.223,0.215,0.234,0.151,-0.070,0.170,-0.207,0.512,0.077,0.103,-0.090,0.097
0.234,0.159,0.271,0.211,-0.002,0.163,-0.141,0.509,0.056,0.069,-0.018,0.257
0.203,0.254,0.267,0.230,0.082,0.237,-0.102,0.510,0.080,0.212,-0.043,0.270
0.427,0.382,0.474,0.340,0.213,0.341,0.049,0.614,0.226,0.332,-0.059,0.333
0.525,0.384,0.410,0.388,0.139,0.451,-0.015,0.719,0.180,0.300,0.073,0.414
0.380,0.333,0.340,0.270,0.068,0.336,-0.235,0.496,0.158,0.253,0.054,0.378
0.194,0.233,0.305,0.174,-0.062,0.141,-0.260,0.519,0.017,-0.025,-0.085,0.234
0.212,0.278,0.133,0.216,-0.052,0.294,-0.255,0.457,-0.025,0.061,-0.189,0.197
0.233,0.242,0.384,0.297,0.007,0.172,-0.113,0.532,0.059,0.122,0.077,0.374
0.152,0.148,0.331,0.230,-0.076,0.181,-0.199,0.479,-0.006,0.117,-0.149,0.276
0.123,0.080,0.216,0.060,-0.285,-0.046,-0.511,0.330,-0.249,0.033,-0.291,-0.006
0.090,-0.136,-0.029,-0.051,-0.189,-0.059,-0.530,0.090,-0.257,-0.137,-0.440,0.077
0.043,-0.027,0.037,-0.033,-0.140,-0.145,-0.493,0.178,-0.125,-0.317,-0.255,-0.019
-0.076,-0.217,-0.140,-0.068,-0.261,-0.240,-0.630,0.127,-0.326,-0.299,-0.407,-0.082
-0.123,-0.194,-0.198,-0.222,-0.441,-0.256,-0.752,0.056,-0.345,-0.198,-0.551,-0.102
